	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	20.56123924255371	-0.024236564862712806	0.001	-0.004	-0.10397551150308194	0.00434075178747549	-0.9701735360202931	0	600
1	21.639095544815063	-0.09693728728981771	0.001	-0.001	-0.4188631850104029	0.004378630160070128	-0.24553909058034992	0	600
2	23.612770795822144	0.01541304888245957	0.001	0.003	0.06775833392327928	0.004339240696328235	0.9880419004739556	0	600
3	24.660908699035645	0.09330806188453347	0.001	0.006	0.4051439692123829	0.0043756732659846476	0.35961545433251624	0	600
4	25.70701289176941	0.07787074434203235	0.001	0.01	0.3382805207641787	0.0043643378040956245	-0.6274306580840066	0	600
5	26.753124475479126	-0.015290101849244573	0.001	0.013	-0.06522581507117961	0.0043392243888258596	-0.988237716641442	0	600
6	27.792502880096436	-0.09294380918056679	0.001	0.017	-0.4015662863133467	0.004375382614634637	-0.36892491004581296	0	600
7	28.838326692581177	-0.07851160475983988	0.001	0.02	-0.33905627098053565	0.004364768242273718	0.6193868688035258	0	600
8	29.917534351348877	0.017541382107024706	0.001	0.024	0.07697675535235968	0.004339543683273243	0.9844850438939259	0	600
9	30.956900596618652	0.09376100889394383	0.001	0.027	0.40710581257863465	0.00437603624863241	0.347635559986977	0	600
10	32.0029182434082	0.07706641170240752	0.001	0.031	0.3347967254845456	0.0043638025020210185	-0.6372841970078409	0	600
11	33.049492835998535	-0.01659210380202139	0.001	0.034	-0.0708651588373019	0.004339403712772734	-0.9861299415116463	0	600
12	34.08887267112732	-0.09342218703118299	0.001	0.038	-0.4036382779443653	0.004375764560772945	-0.35664054238596843	0	600
13	35.1677680015564	-0.07556346151078755	0.001	0.041	-0.3262870172803235	0.004362816977430059	0.6550440032034281	0	600
14	36.210739850997925	0.018526944290827286	0.001	0.045	0.08124550774977306	0.004339697236041908	0.9826774222323744	0	600
15	37.28796935081482	0.09531777874181349	0.001	0.048	0.41384862914518994	0.004377296981663202	0.30235799540483443	0	600
16	38.33397912979126	0.07392841000775045	0.001	0.052	0.32120514042040327	0.004361766628299484	-0.6734345496208013	0	600
17	39.38011336326599	-0.021249388664344584	0.001	0.055	-0.09103719490789607	0.004340164971505395	-0.9771504887721392	0	600
18	40.418933153152466	-0.0949909581858534	0.001	0.059	-0.4104330756116769	0.004377030618189682	-0.3124727671095556	0	600
19	41.45736217498779	-0.07514237203264618	0.001	0.062	-0.32446315801615594	0.004362544299236707	0.6598618906508165	0	600
20	42.53734493255615	0.022774323534707555	0.001	0.066	0.09964212505917829	0.004340454917150037	0.9737154663759473	0	600
21	43.58253884315491	0.09565585754843899	0.001	0.069	0.41531294539028885	0.004377573466305712	0.29148638298210744	0	600
22	44.621182918548584	0.07365703444807387	0.001	0.073	0.3200297350629257	0.004361594497026327	-0.6764455853300423	0	600
23	45.66065573692322	-0.020991103846552676	0.001	0.076	-0.08991848930688495	0.004340117849545066	-0.9777089774659444	0	600
24	46.705321073532104	-0.09509056786866772	0.001	0.08	-0.41086451370793037	0.0043771117063106995	-0.309427108248906	0	600
25	47.74517250061035	-0.0748364014915504	0.001	0.083	-0.32313791187511476	0.00436234711202104	0.6633506949885971	0	600
26	48.790855169296265	0.0198758036312201	0.001	0.087	0.08708780429656168	0.0043399209832965776	0.9800375493383261	0	600
27	49.82970213890076	0.09454367319054223	0.001	0.09	0.4104957560518955	0.004376667531180684	0.32577779787676897	0	600
28	50.88850235939026	0.07472103015696527	0.001	0.094	0.3246382055458775	0.004362272965844054	-0.6646293513595171	0	600
29	51.934757709503174	-0.020102130518216233	0.001	0.097	-0.08606809093635161	0.004339960064875183	-0.9795754612287013	0	600
30	52.98070693016052	-0.09484631514266934	0.001	0.101	-0.40980658511974377	0.004376913018909163	-0.31683452599027506	0	600
31	54.026531457901	-0.07495735313011295	0.001	0.104	-0.3236617881008572	0.004362424965987791	0.6619629014331312	0	600
32	55.072155714035034	0.01969067855897197	0.001	0.108	0.08628597452978683	0.004339889345092854	0.9804164392342651	0	600
33	56.12502717971802	0.09493238132157983	0.001	0.111	0.41217936241741043	0.004376982972171312	0.31424650446512087	0	600
34	57.20299410820007	0.07260413591667823	0.001	0.115	0.31546932963747926	0.004360932581435332	-0.6876913658050094	0	600
35	58.282697677612305	-0.02639884887251083	0.001	0.118	-0.11334098351733982	0.004341224587916255	-0.9645112900141952	0	600
36	59.32837653160095	-0.0966911916854502	0.001	0.122	-0.4177972743876115	0.004378426153421728	-0.25505697326127186	0	600
37	60.373576641082764	-0.07058045026604641	0.001	0.126	-0.3047041668555476	0.0043596868587905515	0.7084450317993538	0	600
38	61.41326308250427	0.02533368183479373	0.001	0.129	0.11072743967340172	0.004340986640787848	0.9673641208760154	0	600
39	62.45222783088684	0.09622339178777423	0.001	0.133	0.41777109890367664	0.004378039763586081	0.2721705113183265	0	600
40	63.49912762641907	0.07170765630916565	0.001	0.136	0.31158641941964144	0.0043603764340069745	-0.6970366334722746	0	600
41	64.53873753547668	-0.023771242292573387	0.001	0.14	-0.10196006603500471	0.004340655314596755	-0.9713224273334393	0	600
42	65.57865977287292	-0.09579962489430582	0.001	0.143	-0.413935642986062	0.004377691332198342	-0.286726826023454	0	600
43	66.61767101287842	-0.07329505279306356	0.001	0.147	-0.31646188872807235	0.004361365869880872	0.6803223101938949	0	600
44	67.65702724456787	0.021501472030808065	0.001	0.15	0.09412904024513008	0.004340211517237292	0.9765987594148648	0	600
45	68.70117521286011	0.09523514276565533	0.001	0.154	0.4134907090391478	0.004377229547265469	0.3049225026326027	0	600
46	69.74072623252869	0.07454348744900162	0.001	0.157	0.32386921717282635	0.004362159084750262	-0.6666196947207538	0	600
47	70.77968192100525	-0.01964822366157388	0.001	0.161	-0.08410209019653167	0.004339882131176307	-0.9804964210545141	0	600
48	71.81881189346313	-0.09447721487911295	0.001	0.164	-0.4082079060502374	0.004376613726805629	-0.3276754318698588	0	600
49	72.8577651977539	-0.07615754958930321	0.001	0.168	-0.3288601830846909	0.004363204243701205	0.6481183264702414	0	600
50	73.8966965675354	0.017232663790003367	0.001	0.171	0.07563960780594546	0.004339497309198859	0.9850302464445619	0	600
51	74.93604302406311	0.0936509232915409	0.001	0.175	0.40662900027099813	0.004375947869321008	0.35059424325226185	0	600
52	75.99512195587158	0.07643173744177363	0.001	0.178	0.3320477692885962	0.0043633839888354104	-0.6448597505657698	0	600
53	77.0445020198822	-0.01784431271649718	0.001	0.182	-0.07628883467793428	0.0043395899878460676	-0.9839401856079553	0	600
54	78.09037590026855	-0.09408997320137405	0.001	0.185	-0.406530651314419	0.004376300956945772	-0.33863319908581047	0	600
55	79.13654565811157	-0.07644226210606421	0.001	0.189	-0.33009335462725947	0.004363390901054249	0.6447579487047338	0	600
